"table_name","column_name","attribute","type","original_id","original_row"
"CAD_Geocodificacao","cpf","25.944.455/0001-96","text",34,"{""id"":34,""geom"":{""type"":""Point"",""coordinates"":[721322.8634792224,7703521.105667861]},""distrito"":1,""setor"":1,""quadra"":3,""lote"":130,""unidade"":3,""inscricao"":""01.01.0003.0130.003"",""inscricao_anterior"":null,""proprietario_"":""Victor Marotta"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":null,""numero_correspondencia"":null,""\ncomplemento_correspondencia"":null,""bairro_correspondencia"":null,""cep_correspondencia"":null,""ocupacao"":null,""utilizacao"":null,""patrimonio"":null,""imune_isento_iptu"":null,""imune_isento_tsu"":null,""foto"":null,""status"":1}"
"CAD_Geocodificacao","inscricao","01.01.0002.0069.001","text",55,"{""id"":55,""geom"":{""type"":""Point"",""coordinates"":[721399.0282933832,7703498.88301635]},""distrito"":1,""setor"":1,""quadra"":2,""lote"":69,""unidade"":1,""inscricao"":""01.01.0002.0069.001"",""inscricao_anterior"":null,""proprietario_"":""Victor Marotta"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":null,""numero_correspondencia"":null,""\ncomplemento_correspondencia"":null,""bairro_correspondencia"":null,""cep_correspondencia"":null,""ocupacao"":null,""utilizacao"":null,""patrimonio"":null,""imune_isento_iptu"":null,""imune_isento_tsu"":null,""foto"":null,""status"":1}"
"CAD_Geocodificacao","proprietario_","Victor Marotta","text",85,"{""id"":85,""geom"":{""type"":""Point"",""coordinates"":[721626.5730499044,7703661.46925306]},""distrito"":1,""setor"":1,""quadra"":4,""lote"":82,""unidade"":2,""inscricao"":""01.01.0004.0082.002"",""inscricao_anterior"":null,""proprietario_"":""Victor Marotta"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":null,""numero_correspondencia"":null,""\ncomplemento_correspondencia"":null,""bairro_correspondencia"":null,""cep_correspondencia"":null,""ocupacao"":null,""utilizacao"":null,""patrimonio"":null,""imune_isento_iptu"":null,""imune_isento_tsu"":null,""foto"":null,""status"":1}"
"CAD_Geocodificacao","cpf","25.944.455/0001-96","text",30,"{""id"":30,""geom"":{""type"":""Point"",""coordinates"":[721359.9962003407,7703532.027056427]},""distrito"":1,""setor"":1,""quadra"":3,""lote"":168,""unidade"":3,""inscricao"":""01.01.0003.0168.003"",""inscricao_anterior"":null,""proprietario_"":""Victor Marotta"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":null,""numero_correspondencia"":null,""\ncomplemento_correspondencia"":null,""bairro_correspondencia"":null,""cep_correspondencia"":null,""ocupacao"":null,""utilizacao"":null,""patrimonio"":null,""imune_isento_iptu"":null,""imune_isento_tsu"":null,""foto"":null,""status"":1}"
"CAD_Lote","inscricao_lote","01.01.0004.0103","text",130,"{""id"":130,""geom"":{""type"":""Polygon"",""coordinates"":[[[721540.7697656043,7703650.458276663],[721561.32632082,7703656.751099691],[721562.2364544064,7703653.769627597],[721574.9092991506,7703609.035568799],[721554.7860193745,7703602.917783935],[721540.7697656043,7703650.458276663]]]},""inscricao_lote"":""01.01.0004.0103""}"
"CAD_Secao_Logradouro","nome_logradouro",NULL,"text",15,"{""id"":15,""geom"":{""type"":""MultiLineString"",""coordinates"":[[[721118.5258859505,7703483.563596491],[721111.8036386117,7703487.679258128]]]},""tipo"":null,""nome_logradouro"":null,""codigo"":null,""secao_e"":null,""secao_d"":null}"
"CAD_Secao_Logradouro","secao_e",NULL,"integer",8,"{""id"":8,""geom"":{""type"":""MultiLineString"",""coordinates"":[[[721180.59720598,7703277.664649542],[721208.3159039777,7703262.415377913]]]},""tipo"":null,""nome_logradouro"":null,""codigo"":null,""secao_e"":null,""secao_d"":null}"
"CAD_Secao_Logradouro","nome_logradouro",NULL,"text",17,"{""id"":17,""geom"":{""type"":""MultiLineString"",""coordinates"":[[[721111.8036386117,7703487.679258128],[721145.0033091427,7703538.027518808]]]},""tipo"":null,""nome_logradouro"":null,""codigo"":null,""secao_e"":null,""secao_d"":null}"
"CAD_Geocodificacao","proprietario_","Victor Marotta","text",75,"{""id"":75,""geom"":{""type"":""Point"",""coordinates"":[721559.1453465947,7703571.439023854]},""distrito"":1,""setor"":1,""quadra"":2,""lote"":240,""unidade"":1,""inscricao"":""01.01.0002.0240.001"",""inscricao_anterior"":null,""proprietario_"":""Victor Marotta"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":null,""numero_correspondencia"":null,""\ncomplemento_correspondencia"":null,""bairro_correspondencia"":null,""cep_correspondencia"":null,""ocupacao"":null,""utilizacao"":null,""patrimonio"":null,""imune_isento_iptu"":null,""imune_isento_tsu"":null,""foto"":null,""status"":1}"
"CAD_Secao_Logradouro","nome_logradouro",NULL,"text",47,"{""id"":47,""geom"":{""type"":""MultiLineString"",""coordinates"":[[[721578.4510737816,7703803.830666138],[721584.4873775145,7703829.6221457245],[721584.4873775145,7703845.398848662],[721582.0179805328,7703851.846718559],[721578.1766963393,7703857.471456128],[721570.7685053942,7703861.724306486],[721554.1686701288,7703867.349044055],[721548.5320014745,7703868.972162214]]]},""tipo"":null,""nome_logradouro"":null,""codigo"":null,""secao_e"":null,""secao_d"":null}"
"CAD_Secao_Logradouro","nome_logradouro",NULL,"text",3,"{""id"":3,""geom"":{""type"":""MultiLineString"",""coordinates"":[[[721411.5266972603,7703215.153863459],[721380.0418857442,7703241.837069733],[721366.803174148,7703252.469195626],[721360.1495211697,7703256.310479819],[721344.3042238707,7703261.455056865],[721335.661334435,7703263.032727159],[721324.3432649358,7703263.169915879],[721311.5847138639,7703260.357547094],[721298.8947571525,7703255.418753131],[721289.1543579472,7703250.548553528],[721277.9734771692,7703245.335382123],[721269.399182094,7703242.591607699],[721260.0017546916,7703241.288314847],[721246.1456938501,7703241.356909208],[721232.221038648,7703244.443655435],[721225.9103574727,7703247.393212941],[721217.6104398401,7703255.075781328]]]},""tipo"":null,""nome_logradouro"":null,""codigo"":null,""secao_e"":null,""secao_d"":null}"
"CAD_Geocodificacao","inscricao","01.01.0005.0108.001","text",44,"{""id"":44,""geom"":{""type"":""Point"",""coordinates"":[721233.023187207,7703421.008767457]},""distrito"":1,""setor"":1,""quadra"":5,""lote"":108,""unidade"":1,""inscricao"":""01.01.0005.0108.001"",""inscricao_anterior"":null,""proprietario_"":""Victor Marotta"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":null,""numero_correspondencia"":null,""\ncomplemento_correspondencia"":null,""bairro_correspondencia"":null,""cep_correspondencia"":null,""ocupacao"":null,""utilizacao"":null,""patrimonio"":null,""imune_isento_iptu"":null,""imune_isento_tsu"":null,""foto"":null,""status"":1}"
"CAD_Edificacao","inscricao","01.01.0004.0352.001","text",56,"{""id"":56,""geom"":{""type"":""MultiPolygon"",""coordinates"":[[[[721334.7263877178,7703584.38389283],[721340.7166046092,7703601.399581391],[721326.9710872893,7703606.238564529],[721324.1204726922,7703598.141166544],[721329.1471097351,7703596.371585135],[721326.0362258531,7703587.534871501],[721334.7263877178,7703584.38389283]]]]},""inscricao"":""01.01.0004.0352.001""}"
"CAD_Geocodificacao","inscricao","01.01.0004.0222.001","text",60,"{""id"":60,""geom"":{""type"":""Point"",""coordinates"":[721448.6019006055,7703581.885569437]},""distrito"":1,""setor"":1,""quadra"":4,""lote"":222,""unidade"":1,""inscricao"":""01.01.0004.0222.001"",""inscricao_anterior"":null,""proprietario_"":""Victor Marotta"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":null,""numero_correspondencia"":null,""\ncomplemento_correspondencia"":null,""bairro_correspondencia"":null,""cep_correspondencia"":null,""ocupacao"":null,""utilizacao"":null,""patrimonio"":null,""imune_isento_iptu"":null,""imune_isento_tsu"":null,""foto"":null,""status"":1}"
"CAD_Edificacao","inscricao","01.01.0003.0033.002","text",3,"{""id"":3,""geom"":{""type"":""MultiPolygon"",""coordinates"":[[[[721215.345986383,7703589.37333166],[721208.9102616685,7703576.07797222],[721224.5949320807,7703564.555327372],[721231.338954985,7703581.550265091],[721228.29806713,7703582.756966621],[721228.5126058275,7703583.297604138],[721228.8636691509,7703584.182283713],[721215.345986383,7703589.37333166]]]]},""inscricao"":""01.01.0003.0033.002""}"
"CAD_Geocodificacao","proprietario_","Victor Marotta","text",58,"{""id"":58,""geom"":{""type"":""Point"",""coordinates"":[721374.906269946,7703538.200015181]},""distrito"":1,""setor"":1,""quadra"":3,""lote"":215,""unidade"":1,""inscricao"":""01.01.0003.0215.001"",""inscricao_anterior"":null,""proprietario_"":""Victor Marotta"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":null,""numero_correspondencia"":null,""\ncomplemento_correspondencia"":null,""bairro_correspondencia"":null,""cep_correspondencia"":null,""ocupacao"":null,""utilizacao"":null,""patrimonio"":null,""imune_isento_iptu"":null,""imune_isento_tsu"":null,""foto"":null,""status"":1}"
"CAD_Secao_Logradouro","tipo",NULL,"text",41,"{""id"":41,""geom"":{""type"":""MultiLineString"",""coordinates"":[[[721693.9639770341,7703872.699404183],[721713.1703980024,7703894.786788297]]]},""tipo"":null,""nome_logradouro"":null,""codigo"":null,""secao_e"":null,""secao_d"":null}"
"CAD_Secao_Logradouro","tipo",NULL,"text",42,"{""id"":42,""geom"":{""type"":""MultiLineString"",""coordinates"":[[[721713.1703980024,7703894.786788297],[721738.9618775886,7703928.26083627],[721746.5072572548,7703942.391274554]]]},""tipo"":null,""nome_logradouro"":null,""codigo"":null,""secao_e"":null,""secao_d"":null}"
"CAD_Secao_Logradouro","secao_d",NULL,"integer",48,"{""id"":48,""geom"":{""type"":""MultiLineString"",""coordinates"":[[[721548.5320014745,7703868.972162214],[721508.896392132,7703881.753859782],[721464.5844351837,7703895.335543181],[721425.6228383621,7703906.447829599],[721409.1601918178,7703910.01473635],[721401.7520008729,7703907.545339368],[721377.7439746625,7703885.457955254],[721353.5987597308,7703856.648323802]]]},""tipo"":null,""nome_logradouro"":null,""codigo"":null,""secao_e"":null,""secao_d"":null}"
"CAD_Lote","inscricao_lote","01.01.0003.0074","text",37,"{""id"":37,""geom"":{""type"":""Polygon"",""coordinates"":[[[721246.5945356935,7703559.783309056],[721255.662212382,7703590.400052698],[721275.4510945572,7703583.610318932],[721264.4410406062,7703553.338737836],[721246.5945356935,7703559.783309056]]]},""inscricao_lote"":""01.01.0003.0074""}"
"CAD_Geocodificacao","proprietario_","Victor Marotta","text",82,"{""id"":82,""geom"":{""type"":""Point"",""coordinates"":[721595.2334131551,7703580.366071897]},""distrito"":1,""setor"":1,""quadra"":2,""lote"":299,""unidade"":2,""inscricao"":""01.01.0002.0299.002"",""inscricao_anterior"":null,""proprietario_"":""Victor Marotta"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":null,""numero_correspondencia"":null,""\ncomplemento_correspondencia"":null,""bairro_correspondencia"":null,""cep_correspondencia"":null,""ocupacao"":null,""utilizacao"":null,""patrimonio"":null,""imune_isento_iptu"":null,""imune_isento_tsu"":null,""foto"":null,""status"":1}"
"CAD_Geocodificacao","inscricao","01.01.0005.0058.004","text",97,"{""id"":97,""geom"":{""type"":""Point"",""coordinates"":[721179.2709617523,7703477.989925181]},""distrito"":1,""setor"":1,""quadra"":5,""lote"":58,""unidade"":4,""inscricao"":""01.01.0005.0058.004"",""inscricao_anterior"":null,""proprietario_"":""Victor Marotta"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":null,""numero_correspondencia"":null,""\ncomplemento_correspondencia"":null,""bairro_correspondencia"":null,""cep_correspondencia"":null,""ocupacao"":null,""utilizacao"":null,""patrimonio"":null,""imune_isento_iptu"":null,""imune_isento_tsu"":null,""foto"":null,""status"":1}"
"CAD_Geocodificacao","proprietario_","Victor Marotta","text",78,"{""id"":78,""geom"":{""type"":""Point"",""coordinates"":[721519.0685989939,7703624.051626154]},""distrito"":1,""setor"":1,""quadra"":4,""lote"":141,""unidade"":2,""inscricao"":""01.01.0004.0141.002"",""inscricao_anterior"":null,""proprietario_"":""Victor Marotta"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":null,""numero_correspondencia"":null,""\ncomplemento_correspondencia"":null,""bairro_correspondencia"":null,""cep_correspondencia"":null,""ocupacao"":null,""utilizacao"":null,""patrimonio"":null,""imune_isento_iptu"":null,""imune_isento_tsu"":null,""foto"":null,""status"":1}"
"CAD_Geocodificacao","proprietario_","Victor Marotta","text",88,"{""id"":88,""geom"":{""type"":""Point"",""coordinates"":[721637.7793442572,7703643.615156973]},""distrito"":1,""setor"":1,""quadra"":4,""lote"":22,""unidade"":1,""inscricao"":""01.01.0004.0022.001"",""inscricao_anterior"":null,""proprietario_"":""Victor Marotta"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":null,""numero_correspondencia"":null,""\ncomplemento_correspondencia"":null,""bairro_correspondencia"":null,""cep_correspondencia"":null,""ocupacao"":null,""utilizacao"":null,""patrimonio"":null,""imune_isento_iptu"":null,""imune_isento_tsu"":null,""foto"":null,""status"":1}"
"CAD_Secao_Logradouro","secao_e",NULL,"integer",15,"{""id"":15,""geom"":{""type"":""MultiLineString"",""coordinates"":[[[721118.5258859505,7703483.563596491],[721111.8036386117,7703487.679258128]]]},""tipo"":null,""nome_logradouro"":null,""codigo"":null,""secao_e"":null,""secao_d"":null}"
"CAD_Edificacao","inscricao",".001","text",141,"{""id"":141,""geom"":{""type"":""MultiPolygon"",""coordinates"":[[[[721503.9202577181,7703813.605330394],[721503.9202577181,7703810.390283388],[721507.4969975108,7703810.390283388],[721506.1306025338,7703796.304358698],[721518.0877003612,7703795.144469038],[721518.4783924363,7703801.177164317],[721518.0275168322,7703801.206364122],[721516.5338090694,7703801.303100284],[721517.0724472443,7703809.620238434],[721518.9165754195,7703809.50080819],[721519.1211061745,7703812.658977473],[721503.9202577181,7703813.605330394]]]]},""inscricao"":"".001""}"
"CAD_Geocodificacao","inscricao","01.01.0005.0058.001","text",94,"{""id"":94,""geom"":{""type"":""Point"",""coordinates"":[721210.0407869245,7703455.007524897]},""distrito"":1,""setor"":1,""quadra"":5,""lote"":58,""unidade"":1,""inscricao"":""01.01.0005.0058.001"",""inscricao_anterior"":null,""proprietario_"":""Victor Marotta"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":null,""numero_correspondencia"":null,""\ncomplemento_correspondencia"":null,""bairro_correspondencia"":null,""cep_correspondencia"":null,""ocupacao"":null,""utilizacao"":null,""patrimonio"":null,""imune_isento_iptu"":null,""imune_isento_tsu"":null,""foto"":null,""status"":1}"
"CAD_Secao_Logradouro","codigo",NULL,"integer",37,"{""id"":37,""geom"":{""type"":""MultiLineString"",""coordinates"":[[[721616.7953213577,7703774.472279804],[721628.5935513811,7703786.956453433]]]},""tipo"":null,""nome_logradouro"":null,""codigo"":null,""secao_e"":null,""secao_d"":null}"
"CAD_Geocodificacao","cpf","25.944.455/0001-96","text",27,"{""id"":27,""geom"":{""type"":""Point"",""coordinates"":[721303.5848541916,7703543.423287973]},""distrito"":1,""setor"":1,""quadra"":3,""lote"":130,""unidade"":2,""inscricao"":""01.01.0003.0130.002"",""inscricao_anterior"":null,""proprietario_"":""Victor Marotta"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":null,""numero_correspondencia"":null,""\ncomplemento_correspondencia"":null,""bairro_correspondencia"":null,""cep_correspondencia"":null,""ocupacao"":null,""utilizacao"":null,""patrimonio"":null,""imune_isento_iptu"":null,""imune_isento_tsu"":null,""foto"":null,""status"":1}"
"CAD_Geocodificacao","proprietario_","Ludoteca UFV","text",39,"{""id"":39,""geom"":{""type"":""Point"",""coordinates"":[721297.4118954379,7703418.539583956]},""distrito"":1,""setor"":1,""quadra"":3,""lote"":367,""unidade"":1,""inscricao"":""01.01.0003.0367.001"",""inscricao_anterior"":null,""proprietario_"":""Ludoteca UFV"",""cpf"":""25.944.455/0001-96"",""logradouro_correspondencia"":""Avenida PH Rolfs"",""numero_correspondencia"":1,""\ncomplemento_correspondencia"":""Casa 1"",""bairro_correspondencia"":""Campus UFV"",""cep_correspondencia"":36570900,""ocupacao"":5,""utilizacao"":5,""patrimonio"":2,""imune_isento_iptu"":2,""imune_isento_tsu"":2,""foto"":""https://www.google.com/maps/uv?pb=!1s0xa3673122704a17:0xcb42a2d010adee36!3m1!7e115!4shttps://lh5.googleusercontent.com/p/AF1QipMBBpCupX9WJhlNDBKL77M6Z9coQJLa3MowXsBt%3Dw240-h160-k-no!5sludoteca+ufv+-+Pesquisa+Google!15zQ2dJZ0FRPT0&imagekey=!1e10!2sAF1QipMBBpCupX9WJhlNDBKL77M6Z9coQJLa3MowXsBt&hl=pt-BR&sa=X&ved=2ahUKEwi9zMCs47LvAhViIbkGHVHPCQAQoiowC3oECBUQAw"",""status"":5}"
"CAD_Secao_Logradouro","codigo","3","integer",77,"{""id"":77,""geom"":{""type"":""MultiLineString"",""coordinates"":[[[721428.8553307421,7703553.442692375],[721463.8298972168,7703563.750404034],[721497.852700075,7703574.862690452],[721535.1680322421,7703586.935297917],[721595.9426357349,7703605.044209116],[721653.3310525632,7703623.413865903],[721654.3989452069,7703623.864633523],[721655.4588963462,7703624.333770739],[721656.5105900205,7703624.821137707],[721657.5537127301,7703625.326589147],[721658.587953531,7703625.849974388],[721659.613004126,7703626.3911374165],[721660.628558958,7703626.949916916],[721661.6343153002,7703627.52614632],[721662.6299733467,7703628.119653859],[721663.615236302,7703628.730262617],[721664.5898104688,7703629.357790574],[721665.5534053366,7703630.0020506745],[721666.5057336672,7703630.662850869],[721667.4465115812,7703631.339994178],[721668.375458642,7703632.033278755],[721669.2922979399,7703632.742497936],[721670.1967561742,7703633.467440312],[721671.0885637351,7703634.207889783],[721671.9674547836,7703634.963625629],[721672.8331673312,7703635.734422575],[721673.6854433175,7703636.520050852],[721674.5240286876,7703637.320276271],[721675.3486734678,7703638.134860295],[721676.1591318394,7703638.963560103],[721676.9551622133,7703639.80612867],[721677.7365273004,7703640.662314833],[721678.502994184,7703641.531863373],[721679.2543343877,7703642.414515084],[721679.9903239447,7703643.310006858],[721680.7107434637,7703644.218071758],[721681.4153781951,7703645.138439098],[721682.1040180941,7703646.070834527],[721682.7764578843,7703647.014980105],[721683.4324971179,7703647.970594394],[721684.0719402364,7703648.937392535],[721684.694596628,7703649.915086333],[721685.3002806852,7703650.903384348],[721685.8888118597,7703651.90199198],[721686.460014716,7703652.910611553],[721687.0137189846,7703653.9289424075],[721687.5497596115,7703654.956680989],[721688.0679768086,7703655.993520939],[721688.5682161005,7703657.039153186],[721689.0503283706,7703658.093266037],[721689.5141699064,7703659.155545274],[721689.9596024413,7703660.225674239],[721690.3864931962,7703661.303333939],[721690.7947149195,7703662.388203134],[721691.1841459242,7703663.479958435],[721691.5546701248,7703664.578274402],[721691.9061770719,7703665.682823636],[721692.2385619847,7703666.793276884],[721692.5835380584,7703668.032665936],[721692.907124257,7703669.277810782],[721693.2092246524,7703670.528342295],[721693.4897496866,7703671.783889754],[721693.7486161973,7703673.0440809475],[721693.9857474429,7703674.30854229],[721694.2010731255,7703675.57689893],[721694.3945294112,7703676.84877486],[721694.5660589497,7703678.123793028],[721694.7156108906,7703679.401575456],[721694.8431408989,7703680.681743341],[721694.9486111681,7703681.963917173],[721695.0319904314,7703683.247716851],[721695.0932539706,7703684.53276179],[721695.1323836242,7703685.818671034],[721695.1493677922,7703687.105063374],[721695.1442014393,7703688.391557456],[721695.1168860975,7703689.677771897],[721695.0674298642,7703690.963325394],[721694.9958474009,7703692.247836845],[721694.9021599282,7703693.530925452],[721694.7863952202,7703694.81221084],[721694.6485875954,7703696.091313171],[721694.4887779073,7703697.367853252],[721694.3070135317,7703698.641452651],[721694.1033483531,7703699.911733804],[721693.8778427483,7703701.178320137],[721693.630563569,7703702.440836165],[721693.3615841217,7703703.698907615],[721693.0709841457,7703704.952161527],[721692.7588497903,7703706.200226372],[721692.425273588,7703707.44273216],[721692.0703544284,7703708.679310546],[721691.6941975278,7703709.909594945],[721691.2969143989,7703711.133220635],[721690.878622817,7703712.349824871],[721690.4394467855,7703713.559046988],[721689.979516499,7703714.7605285095],[721689.4989683047,7703715.953913254],[721688.9979446623,7703717.13884744],[721688.4765941012,7703718.314979791],[721687.935071177,7703719.4819616405],[721687.0654233632,7703720.932146242],[721686.1712464127,7703722.367336222],[721685.2527987964,7703723.787116723],[721684.3103460013,7703725.191077345],[721683.3441604534,7703726.578812256],[721682.3545214387,7703727.949920319],[721681.3417150227,7703729.304005198],[721680.3060339676,7703730.640675483],[721679.2477776483,7703731.959544794],[721678.1672519644,7703733.260231898],[721677.0647692535,7703734.542360819],[721675.9406481996,7703735.805560944],[721674.7952137418,7703737.04946713],[721673.6287969799,7703738.273719815],[721672.441735079,7703739.477965114],[721671.2343711717,7703740.661854928],[721670.0070542592,7703741.825047042],[721668.7601391104,7703742.967205223],[721667.4939861591,7703744.087999317],[721666.2089614002,7703745.187105347],[721664.9054362836,7703746.264205606],[721663.5837876068,7703747.318988746],[721662.2443974062,7703748.351149871],[721660.8876528468,7703749.360390624],[721659.5139461096,7703750.346419274],[721658.1236742791,7703751.308950798],[721656.7172392278,7703752.2477069665]]]},""tipo"":null,""nome_logradouro"":""Rua Vila Gianetti"",""codigo"":3,""secao_e"":null,""secao_d"":null}"
